AT,EV,AP,RH,PE
25.35,65.18,1012.67,70.36,438.17
25.02,47.45,1008.07,60.42,446.62
15.34,43.5,1021.18,79.44,459.77
25.65,68.08,1011.27,75.26,435.91
11.49,35.76,1019.08,60.04,472.45
21.09,59.8,1016.94,76.95,451.98
30.22,70.32,1011.63,65.97,435.98
27.46,68.08,1013.06,46.49,433.72
26.85,73.77,1001.2,90.13,431.24
35.01,74.67,1016.1,26.3,428.48
25.04,66.48,1004.12,63.01,433.83
29.95,67.25,1017.68,51.91,433.13
19.45,58.95,1017.79,93.46,445.1
8.22,41.03,1021.76,82.97,485.5
29.3,67.69,1007.17,55.5,430.72
13.93,39.64,1011.8,82.64,470.84
28.26,72.43,1006.68,72.3,426.2
11.02,40.81,1016.31,78.13,474.01
4.78,42.85,1013.39,93.36,481.47
29.24,69.05,1003.12,43.18,432.56
20.27,63.56,1014.24,86.55,446.93
9.43,41.4,1028.42,84.92,479.28
24.27,63.87,1018.88,53.96,420.26
23.04,59.43,1010.23,68.99,442.99
5.48,40.07,1019.63,65.62,495.76
21.39,52.3,1009.2,79.77,446.87
24.49,65.59,1011.52,85.12,441.8
14.99,41.35,1004.56,98.9,466.85
22.39,48.14,1014.56,64.31,448.58
26.74,59.87,1012.5,62.88,447.88
25.88,74.67,1016.66,81.09,434.81
16.01,49.64,1026.35,77.75,457.8
23.45,69.05,1003.03,66.41,440.24
11.58,40.66,1017.0,97.13,466.42
7.54,40.72,1023.82,85.15,485.92
22.72,65.61,1014.64,70.53,449.04
33.2,70.8,1008.75,59.41,430.71
8.77,40.77,1011.54,89.58,480.56
26.62,71.73,1009.32,80.1,431.93
10.67,40.23,1017.75,85.06,483.9
21.75,60.27,1018.55,87.81,444.19
18.64,52.08,1004.24,99.9,451.3
10.02,39.82,1012.86,89.47,482.47
23.29,68.51,1013.19,77.81,441.17
33.63,77.54,1009.82,58.04,431.81
24.82,66.54,1010.0,60.36,440.88
24.33,46.93,1013.61,53.02,450.04
7.94,43.65,1018.75,59.45,479.8
27.05,59.15,1012.83,56.31,441.39
26.9,69.59,1008.9,85.08,434.1
24.39,63.21,1012.59,80.88,446.4
17.47,58.16,1016.36,82.26,456.97
21.3,48.92,1010.92,65.09,447.89
29.71,73.18,1012.35,63.06,427.04
12.83,44.88,1017.86,87.88,474.26
16.43,48.06,1010.73,61.26,459.63
28.71,51.43,1006.4,64.79,440.17
6.61,38.68,1017.5,63.88,483.88
10.03,41.79,1020.35,66.42,475.42
22.66,63.73,1013.24,83.95,444.41
23.49,64.63,1020.75,65.16,450.28
30.02,73.5,1010.52,44.91,429.84
20.92,70.02,1010.23,95.58,444.64
25.28,49.5,1013.95,52.79,454.01
33.26,68.51,1012.49,52.68,429.38
14.63,41.23,998.96,86.4,466.36
21.51,65.48,1017.11,72.99,448.65
17.75,42.24,1016.86,61.52,468.86
28.12,58.33,1013.61,39.67,448.72
5.62,41.31,1001.37,89.16,485.6
6.1,43.65,1018.07,75.85,485.24
27.22,69.04,1008.89,70.62,440.85
13.89,35.71,1016.4,65.49,468.54
12.17,40.6,1013.59,88.62,473.76
25.54,49.16,1003.64,47.4,443.55
17.53,44.9,1020.5,71.1,457.61
7.7,40.35,1011.72,92.88,484.57
20.61,62.91,1013.24,79.54,446.53
4.93,35.19,1018.04,92.94,486.39
23.71,67.17,1007.27,90.2,440.65
10.74,40.05,1015.45,87.33,477.93
11.6,39.96,1011.65,80.79,473.22
30.56,69.14,1007.49,71.0,432.26
12.74,41.38,1021.92,56.67,475.63
17.51,68.28,1004.36,94.87,449.59
30.19,66.54,1004.39,61.43,428.37
12.19,41.06,1021.35,74.98,474.63
6.4,41.17,1019.54,85.37,488.82
12.24,44.9,1020.31,82.22,464.25
23.86,66.54,1005.23,90.89,432.17
14.09,43.99,1021.02,94.39,468.09
8.68,43.14,1011.94,79.06,480.73
13.94,44.84,1023.69,95.3,468.06
23.7,70.32,1007.21,66.85,439.59
26.96,72.86,1004.86,59.17,441.12
18.19,44.06,1017.24,78.73,456.13
7.39,39.81,1019.45,85.02,482.99
18.18,67.71,1004.5,87.26,449.24
17.29,44.06,1016.24,77.56,461.38
29.35,71.58,1010.07,61.8,434.45
16.62,39.99,1007.07,77.14,463.74
6.17,40.07,1013.7,58.99,495.21
18.56,67.71,1004.77,85.28,444.9
16.58,37.64,1015.23,81.59,460.48
13.1,41.48,1009.0,87.41,460.34
14.6,53.82,1016.28,64.83,462.86
22.04,69.51,1013.25,56.15,446.34
13.56,43.67,1011.34,94.02,467.09
30.69,74.16,1012.71,60.89,435.17
9.21,39.72,1019.54,74.44,478.96
20.2,60.1,1010.66,84.24,451.17
6.91,36.08,1021.82,84.31,486.37
22.76,58.96,1013.85,55.95,454.05
25.26,65.61,1014.43,58.35,447.34
13.75,40.89,1011.21,82.8,471.42
22.18,45.09,1014.04,43.13,455.4
29.09,70.02,1010.13,48.06,443.27
29.66,59.22,1013.25,61.2,441.58
9.69,40.46,1019.1,71.91,472.16
22.82,60.08,1017.95,65.71,450.86
18.41,42.44,1012.66,65.93,463.2
13.32,44.2,1020.02,78.78,465.57
11.35,40.66,1016.86,96.4,466.55
32.8,68.67,1005.27,44.53,432.28
21.39,58.05,1013.03,86.44,449.76
8.18,43.69,1017.16,88.16,487.83
20.79,50.66,1013.39,77.93,454.78
10.38,43.02,1013.37,78.53,474.44
13.08,39.28,1012.41,77.98,474.13
29.1,77.95,1010.01,71.48,431.28
25.21,51.43,1006.43,78.55,439.01
24.63,63.9,1014.53,75.24,440.23
23.03,68.08,1012.63,70.37,441.71
29.25,69.13,1010.27,67.35,426.29
23.69,71.97,1009.62,93.03,438.62
32.15,72.29,1010.13,50.19,435.71
18.37,44.89,1010.61,86.74,454.37
32.9,68.51,1012.95,50.09,430.23
26.03,64.44,1012.75,62.24,445.89
20.51,63.09,1016.39,92.99,445.86
23.63,63.57,1011.05,87.96,449.01
18.96,50.16,1010.72,100.09,451.2
17.62,43.69,1016.49,67.92,465.93
15.94,44.85,1014.29,67.57,462.54
30.69,71.98,1004.53,65.86,430.33
26.47,63.13,1013.72,79.4,441.81
23.46,47.01,1014.41,69.19,457.76
22.02,64.45,1012.57,47.87,454.9
16.32,50.88,1013.37,97.19,458.28
15.07,43.48,1015.22,57.74,459.96
28.53,66.51,1015.9,40.68,436.16
25.68,70.32,1009.08,90.48,431.32
11.74,43.56,1015.14,70.72,477.5
31.46,70.79,1003.54,59.51,425.68
27.31,65.12,1016.05,45.98,440.06
16.59,39.54,1007.97,70.58,464.19
30.68,71.25,999.98,68.99,433.47
8.64,34.69,1026.79,80.88,482.15
24.1,71.29,1007.96,67.56,442.8
22.69,48.14,1013.7,62.05,448.52
27.19,64.27,1013.06,58.13,444.54
21.36,59.54,1007.99,92.62,446.09
19.02,52.72,1025.44,51.9,461.57
16.21,50.9,1012.46,84.45,462.68
24.49,65.06,1014.07,63.32,441.4
6.03,41.17,1019.81,84.2,488.57
8.35,42.85,1010.46,90.13,483.63
19.55,39.39,1013.55,57.82,464.36
27.97,68.31,1010.64,55.91,443.34
14.62,44.84,1023.41,85.17,464.51
25.6,63.9,1013.16,53.19,451.44
17.35,39.39,1013.18,67.67,467.85
17.49,63.94,1020.02,82.6,452.71
10.49,42.49,1009.81,78.92,478.75
17.64,57.76,1016.28,85.04,455.75
22.1,71.29,1008.2,75.38,442.35
28.5,73.77,1002.82,86.38,431.7
26.04,71.14,1011.66,68.95,433.78
30.58,70.04,1010.4,48.16,431.59
14.19,49.83,1006.52,90.72,462.86
31.01,69.13,1000.93,62.96,425.69
24.39,58.41,1013.65,80.93,445.39
20.25,58.59,1012.99,65.98,452.18
25.23,60.84,1017.79,56.42,442.02
10.09,41.62,1015.21,96.56,463.86
13.52,42.07,1017.91,90.21,464.07
22.11,59.8,1016.74,73.9,453.45
8.38,39.22,1015.03,75.14,478.82
31.26,70.36,1006.49,60.47,438.15
22.5,70.94,1008.04,82.39,442.4
3.51,35.47,1017.53,86.56,489.07
21.99,57.5,1015.87,80.72,446.96
13.92,39.85,1012.64,68.03,473.47
26.41,60.93,1007.16,66.02,436.71
14.39,42.77,1017.36,83.28,463.65
28.75,64.69,1007.1,60.37,437.94
9.78,52.75,1022.97,78.31,469.58
23.77,61.87,1009.8,54.83,445.72
21.31,58.05,1012.94,88.39,446.76
26.06,58.59,1012.41,55.22,451.47
22.75,57.76,1017.83,66.54,452.33
27.08,63.78,1015.04,50.8,447.24
16.61,43.77,1012.25,77.23,457.66
29.72,71.97,1008.6,79.25,431.22
8.19,40.69,1019.86,85.23,477.76
6.03,41.14,1028.04,87.46,479.61
18.23,45.01,1012.24,73.86,454.06
20.68,42.04,1010.2,63.43,464.14
31.73,73.42,1010.8,61.81,430.46
22.03,64.69,1007.21,75.75,440.92
26.42,59.39,1013.95,66.03,438.54
21.43,59.14,1015.91,64.4,448.51
27.07,74.87,1010.09,58.97,440.47
10.7,36.18,1018.16,63.15,475.08
21.94,56.85,1011.01,77.72,442.63
24.4,41.1,1002.14,38.75,451.66
20.89,70.32,1011.22,89.68,442.5
15.14,37.85,1010.33,84.3,468.31
20.42,45.01,1012.23,66.5,451.28
29.08,70.83,1007.98,51.95,430.91
4.27,39.64,1010.99,84.85,487.19
29.42,69.14,1007.32,75.04,437.75
25.16,68.08,1010.89,70.16,435.78
17.48,46.21,1014.02,80.78,455.35
16.7,46.18,1012.6,96.15,455.93
19.02,49.25,1019.75,58.29,453.49
25.43,72.39,1002.65,88.13,436.1
16.53,46.18,1010.2,95.42,458.67
22.61,50.32,1008.41,79.4,444.74
32.16,71.32,1005.5,60.23,434.01
19.69,39.72,1001.49,60.34,456.55
16.85,39.64,1008.82,80.81,464.2
15.8,40.66,1016.15,88.24,458.55
20.6,60.08,1017.84,75.92,454.39
4.81,42.85,1013.96,86.94,479.8
23.96,58.33,1013.37,59.97,446.01
28.07,70.32,1007.17,67.02,430.29
22.1,68.63,1015.19,59.05,449.54
19.94,44.63,1004.73,78.48,455.58
20.6,59.15,1013.32,91.07,443.76
20.21,54.9,1016.82,66.56,454.23
20.36,57.5,1014.36,82.96,452.28
26.43,75.33,1004.09,86.48,431.79
28.69,67.25,1017.71,44.6,436.21
10.68,38.38,1020.79,72.33,476.22
7.36,40.07,1017.29,52.55,489.45
30.85,70.94,1007.47,54.79,431.77
16.37,39.99,1007.05,80.61,464.69
25.61,67.69,1009.22,68.76,437.78
8.63,39.96,1024.39,99.47,475.79
18.61,44.06,1016.91,75.01,452.68
5.97,40.35,1012.3,94.1,489.03
19.69,56.65,1020.86,70.02,454.87
30.54,67.45,1014.37,32.97,431.35
28.89,70.72,1009.36,70.33,433.02
19.37,63.09,1018.79,81.52,450.18
21.5,50.32,1008.65,81.68,442.71
8.32,39.64,1010.93,78.21,479.69
13.49,41.78,1010.66,63.34,467.92
26.48,66.54,1011.61,51.9,438.87
28.27,66.56,1007.36,55.99,433.52
12.25,41.38,1021.81,59.0,474.77
31.42,69.13,1009.34,57.16,425.98
33.62,77.17,1009.38,63.71,431.03
25.76,57.32,1011.93,43.61,440.26
30.05,66.44,1008.46,76.82,427.55
22.94,58.05,1012.27,80.12,433.77
20.76,58.18,1007.8,99.22,449.25
29.9,64.79,1016.9,48.24,441.41
22.51,66.49,1014.59,63.03,453.08
24.8,66.51,1016.74,65.72,441.34
10.32,42.02,998.27,99.12,472.16
16.0,48.78,1013.9,88.64,458.27
10.12,39.96,1025.98,98.63,471.6
16.17,46.97,1014.22,85.8,456.08
15.5,40.12,1012.79,96.75,460.41
23.36,73.18,1011.96,89.15,435.85
18.59,65.06,1015.75,80.72,450.4
8.73,41.26,1020.54,91.37,476.42
18.51,50.9,1012.95,82.71,459.11
21.98,48.41,1008.42,84.86,444.6
7.5,40.02,1031.39,82.53,476.01
24.64,58.79,1009.82,73.96,444.26
28.78,60.07,1014.54,49.03,439.74
21.97,68.12,1012.53,75.12,443.39
16.7,40.56,1019.04,50.9,470.84
20.54,49.15,1021.02,56.0,458.6
22.44,58.16,1017.28,63.68,452.71
24.8,50.23,1016.62,63.13,453.56
27.06,70.47,1007.0,72.37,430.82
27.79,71.85,1008.95,87.35,427.67
9.42,41.4,1029.99,88.41,477.01
31.94,69.98,1013.32,56.17,432.03
14.1,39.16,1008.19,74.05,464.07
15.0,41.35,1006.6,86.95,467.71
24.66,58.86,1013.86,56.39,444.42
29.86,69.34,1009.61,61.27,438.5
12.22,41.2,1016.81,81.22,474.96
22.07,50.78,1008.6,61.33,449.96
20.48,51.43,1007.4,90.7,448.03
22.48,71.29,1008.15,75.41,444.71
30.92,59.57,1010.87,62.43,440.96
20.77,43.77,1010.76,63.12,453.46
5.05,35.57,1027.03,80.02,491.4
21.19,52.3,1008.24,79.19,447.06
28.83,71.32,1006.28,75.65,437.99
28.56,69.51,1012.45,46.59,434.35
18.61,67.71,1004.07,84.49,443.57
13.56,39.58,1011.05,73.62,473.16
13.35,39.18,1023.24,61.98,469.34
11.67,41.93,1019.81,82.58,476.1
24.7,50.23,1016.23,62.03,454.42
21.84,58.86,1014.13,69.67,445.16
27.67,59.14,1016.51,61.2,433.37
7.41,39.16,1015.23,90.66,486.91
23.18,72.99,1009.01,90.09,439.12
12.33,39.28,1011.84,80.01,476.49
19.64,56.65,1020.79,73.88,456.03
28.37,69.13,1010.44,71.93,425.29
10.11,39.72,1019.1,69.68,476.8
22.54,61.27,1019.12,54.02,450.01
25.09,65.46,1015.29,40.13,442.99
16.52,44.88,1017.61,90.08,459.73
13.67,42.32,1015.41,79.04,464.56
9.48,44.68,1023.29,92.9,478.66
29.32,71.29,1008.34,51.51,432.17
29.27,69.89,1015.21,67.16,425.55
28.46,49.16,1004.61,38.1,438.02
30.22,68.3,1014.91,34.9,434.3
18.81,52.08,1005.77,98.86,450.72
16.0,45.09,1014.31,60.02,458.46
13.29,71.14,1019.63,75.09,464.18
27.4,69.13,1001.4,82.47,426.18
32.49,74.99,1002.19,34.58,435.43
21.03,59.8,1015.86,76.63,453.86
23.21,58.49,1010.97,74.34,448.09
17.61,56.53,1019.5,82.3,457.01
23.25,51.86,1013.54,78.34,450.22
20.92,70.02,1011.06,85.63,437.96
29.22,72.39,1000.87,77.39,430.24
26.7,66.56,1005.31,71.97,430.21
7.46,39.81,1018.62,86.73,484.13
24.42,62.66,1007.65,71.57,443.09
9.41,34.69,1027.02,78.91,480.87
28.41,61.47,1008.94,56.56,442.54
28.19,67.45,1013.97,49.76,434.77
22.59,59.43,1005.85,84.02,442.0
31.97,69.04,1008.5,47.69,441.18
26.1,44.57,1007.47,55.15,446.49
9.02,38.08,1019.02,69.98,478.32
26.2,60.07,1014.75,59.41,440.89
24.01,63.56,1014.19,64.31,444.1
9.11,36.66,1026.47,74.79,480.74
14.84,71.14,1019.61,66.78,454.16
14.43,41.76,1024.02,83.57,467.33
16.36,53.82,1015.05,71.95,461.62
17.3,42.24,1017.07,64.52,469.21
14.94,41.35,1004.82,98.04,466.73
31.67,69.89,1013.88,39.33,426.35
7.84,40.07,1016.68,47.63,488.7
31.02,70.4,1006.24,77.86,431.37
23.77,64.15,1021.02,55.87,448.43
24.29,63.57,1010.29,87.3,443.28
14.86,37.85,1010.58,86.8,467.71
8.35,40.46,1019.23,73.26,474.79
5.9,45.87,1013.25,87.0,481.27
31.63,70.17,999.4,59.94,432.07
17.96,47.83,1005.0,85.72,454.59
12.72,40.71,1016.02,71.57,466.99
28.14,43.21,1011.82,69.32,436.53
8.26,44.71,1020.85,68.82,485.19
27.98,67.9,1006.3,73.53,436.08
19.05,44.06,1017.02,73.76,454.28
9.18,39.42,1025.41,69.46,473.78
20.96,61.27,1019.99,67.32,448.77
11.64,38.25,1013.33,85.79,472.34
21.54,58.49,1010.85,78.9,449.12
23.14,63.94,1017.49,53.19,446.57
20.37,54.9,1016.94,65.86,453.94
24.42,64.79,1016.12,69.32,449.1
19.51,66.51,1015.28,80.75,448.04
24.19,46.21,1010.79,62.04,440.87
11.47,40.27,1005.39,77.4,479.44
23.05,65.94,1010.99,69.73,442.39
31.4,71.06,1008.44,74.77,433.34
15.29,44.88,1018.85,73.67,463.32
19.49,46.63,1013.11,88.01,451.31
7.99,41.38,1021.95,78.77,487.57
7.63,40.56,1023.13,81.01,486.7
20.08,63.09,1019.0,77.06,448.74
6.71,39.37,1020.28,71.15,487.05
23.22,66.56,1002.47,85.39,437.11
30.28,58.9,1005.03,54.59,439.06
10.05,41.58,1021.35,95.19,469.03
14.07,46.18,1017.77,87.83,465.05
21.98,55.5,1017.89,57.9,457.29
6.13,40.81,1026.31,91.66,483.8
13.9,45.08,1023.29,83.43,465.31
23.24,51.95,1006.21,78.08,448.5
32.2,72.29,1008.61,69.94,432.52
32.63,73.88,1005.64,52.56,435.75
14.04,40.2,1013.29,89.54,465.25
20.42,60.77,1017.65,87.07,447.85
25.99,49.82,1015.95,58.56,452.09
10.82,37.5,1009.23,96.62,473.9
13.7,34.03,1018.82,69.07,470.2
27.71,69.51,1009.65,58.38,435.04
28.62,68.24,1010.15,69.31,428.08
7.57,39.61,1018.66,85.73,480.86
26.89,70.32,1012.39,87.17,435.56
30.09,64.96,1001.29,56.04,430.3
26.38,65.12,1016.1,47.57,441.07
29.25,69.98,1010.74,57.42,430.45
7.97,39.04,1018.51,65.17,483.3
29.04,62.26,1010.63,56.6,433.97
12.25,48.79,1017.44,88.91,469.52
13.12,48.04,1011.93,100.07,463.46
13.98,40.24,1017.19,87.45,467.2
15.17,49.15,1021.91,91.73,461.89
20.85,48.7,1007.11,87.2,449.57
12.62,40.92,1021.85,81.41,465.68
27.26,66.56,1007.83,60.95,434.88
22.34,52.84,1004.05,73.96,449.06
11.33,41.16,1019.05,87.13,468.87
26.75,60.96,1012.05,56.77,447.93
13.9,44.0,1025.1,87.17,466.24
14.91,39.28,1014.57,75.23,469.34
19.36,39.54,1008.97,58.92,458.75
12.19,40.23,1017.76,81.44,474.92
8.3,36.3,1015.97,60.62,480.58
17.89,40.12,1011.99,76.52,451.79
18.22,44.34,1019.35,56.78,469.27
24.49,49.82,1017.09,64.02,451.42
24.75,63.57,1010.47,84.24,445.3
13.71,43.41,1015.45,69.26,466.06
23.39,69.13,1010.99,90.66,434.5
13.83,40.2,1013.28,90.44,465.53
17.36,43.96,1013.02,79.59,466.36
26.51,50.05,1006.75,65.34,440.22
16.6,41.93,1022.01,48.98,467.51
23.14,51.19,1009.56,77.2,443.87
28.31,74.34,998.42,79.23,431.95
18.64,67.71,1003.84,89.63,442.26
23.72,58.62,1016.65,69.1,447.49
21.14,69.94,1008.87,79.74,440.69
3.94,39.9,1008.06,97.49,488.81
17.11,49.78,1007.25,100.09,453.22
25.63,71.58,1010.14,87.57,433.76
9.77,39.04,1023.73,76.06,483.87
10.33,44.92,1025.34,85.67,476.99
15.94,41.76,1023.32,67.17,462.44
24.38,63.91,1009.53,79.11,446.02
23.51,63.78,1016.1,69.79,446.58
13.6,42.86,1013.37,87.52,472.27
25.45,70.04,1011.2,82.48,430.2
16.15,41.85,1016.54,81.58,466.56
21.4,47.93,1005.16,88.44,445.2
21.88,69.71,1010.28,97.64,444.39
10.8,40.69,1014.3,87.44,478.19
22.51,59.21,1018.35,71.97,444.66
19.79,51.19,1008.77,94.72,447.96
9.51,40.81,1015.69,82.52,475.29
9.71,42.44,1014.29,94.03,481.03
19.36,68.61,1010.85,94.87,454.5
26.85,57.19,1007.9,60.04,438.01
31.6,73.17,1010.05,43.48,433.37
17.94,63.07,1012.42,94.35,456.7
18.21,39.54,1009.81,70.92,461.73
19.8,51.19,1008.25,91.98,446.66
17.79,46.21,1010.38,85.25,448.74
4.96,40.07,1011.8,67.38,494.75
27.18,64.79,1016.27,63.7,443.87
10.11,52.75,1021.79,76.08,470.35
30.24,68.24,1009.68,64.67,426.25
8.53,40.77,1009.85,90.95,481.03
30.82,70.36,1006.47,58.79,439.16
17.78,50.66,1015.09,91.9,456.11
24.62,72.24,1011.39,83.94,432.13
25.46,56.89,1012.59,62.9,443.5
31.33,58.9,1003.77,52.34,439.54
16.58,46.18,1010.4,96.29,463.51
24.26,61.02,1009.78,76.68,442.86
30.9,73.68,1014.95,40.9,430.29
18.55,46.48,1007.34,80.67,452.37
16.22,41.35,1000.96,79.59,462.21
9.75,35.76,1019.88,62.31,474.31
25.08,51.43,1011.8,71.98,446.67
18.83,63.91,1010.8,96.18,448.15
28.12,73.42,1011.49,80.16,435.46
15.11,43.13,1014.99,46.91,466.74
14.56,53.82,1016.37,64.46,463.64
26.91,70.47,1007.55,72.59,434.24
19.3,46.93,1014.83,66.71,456.62
23.43,60.32,1015.34,69.34,446.88
12.92,39.35,1014.56,88.29,469.83
28.8,73.4,1011.34,54.01,439.65
23.78,60.27,1018.02,78.06,441.56
22.1,65.48,1019.3,66.96,447.0
17.78,52.08,1006.9,100.09,453.31
26.37,69.84,1002.71,83.51,428.6
14.87,42.18,1015.23,74.41,465.89
11.77,42.03,1017.63,79.35,472.22
22.12,63.91,1009.61,90.83,447.77
26.94,59.87,1011.66,58.34,448.6
27.37,76.2,1006.03,67.07,435.64
26.27,62.91,1011.97,48.06,447.76
10.88,44.63,1020.52,86.81,469.57
19.62,43.56,1012.89,37.6,463.33
14.77,41.39,1018.95,65.61,470.21
18.53,63.91,1010.26,97.8,440.64
25.75,60.95,1014.75,53.3,443.73
28.32,47.93,1003.26,54.5,439.5
12.21,40.64,1020.31,83.84,464.03
30.85,67.45,1014.53,32.99,430.8
24.51,62.08,1022.58,57.44,447.04
17.77,44.6,1016.97,54.25,460.13
10.9,41.46,1016.66,86.2,479.45
23.37,63.77,1013.42,76.44,443.86
23.62,67.45,1014.63,59.8,439.45
29.04,60.07,1014.88,47.23,438.5
29.13,62.26,1010.51,52.94,436.37
23.26,63.56,1013.64,71.3,446.67
6.85,37.49,1011.01,84.53,483.12
19.83,59.21,1012.67,96.42,440.03
13.58,39.28,1016.17,79.17,472.17
25.8,44.57,1008.0,52.56,450.48
14.67,71.14,1019.84,77.72,458.8
13.23,42.34,1018.02,97.49,462.21
14.0,43.34,1016.37,85.51,463.99
26.76,70.98,1007.64,90.51,437.83
27.77,63.9,1013.62,51.43,441.3
5.15,35.19,1018.63,93.94,488.42
10.05,40.46,1018.71,67.38,469.06
14.29,37.85,1009.98,92.81,468.63
9.47,41.4,1026.49,87.9,479.68
29.06,71.64,1005.54,69.84,435.98
14.79,44.06,1018.53,74.79,465.77
31.44,72.86,1003.74,61.45,433.59
28.62,70.94,1007.38,53.0,432.71
12.04,40.23,1018.07,81.28,472.7
24.6,75.23,1012.04,76.77,434.07
9.0,40.78,1025.39,99.22,468.5
24.73,65.34,1015.42,52.8,446.92
12.33,45.51,1016.49,79.2,471.16
19.4,42.44,1013.19,58.63,459.76
23.01,44.05,1006.56,74.95,450.67
26.16,59.87,1013.24,71.92,446.73
27.01,43.77,1011.18,46.58,440.64
18.21,49.69,1013.54,80.16,454.25
6.17,36.25,1028.68,90.59,483.77
20.29,63.09,1019.03,76.07,448.22
28.44,69.4,1003.98,73.51,433.44
24.8,65.48,1018.56,62.05,442.02
26.24,70.36,1005.4,82.43,437.31
15.27,38.73,1002.83,77.77,465.99
26.62,70.36,1005.15,84.99,441.28
31.01,73.5,1010.92,48.61,432.41
26.3,69.05,1005.37,41.7,438.12
12.08,49.83,1008.21,96.01,467.54
19.77,54.42,1011.73,89.26,458.21
21.04,47.43,1007.15,64.82,450.27
13.5,45.51,1015.33,86.95,469.08
29.42,56.9,1006.51,53.6,439.51
14.2,45.51,1015.36,74.85,465.35
13.21,40.56,1018.12,64.49,475.86
12.28,43.67,1012.69,70.23,475.08
15.63,40.56,1018.68,59.44,472.15
17.34,45.01,1013.22,77.71,459.01
10.67,40.56,1022.39,77.92,482.36
8.14,36.24,1013.15,87.85,480.25
22.26,60.77,1018.26,85.94,442.58
19.41,67.32,1012.34,78.8,446.71
13.67,44.92,1023.6,85.35,467.71
24.49,70.79,1005.51,88.65,430.54
30.52,71.77,1006.22,56.4,426.14
30.9,69.4,1003.53,66.69,425.3
23.0,66.05,1020.61,80.29,421.57
21.19,42.48,1013.43,80.52,469.76
28.5,79.74,1006.75,87.09,433.08
27.86,65.18,1012.87,55.53,436.26
16.47,38.01,1022.3,72.29,461.54
14.55,40.73,1018.36,89.12,458.82
28.44,67.07,1006.08,50.42,433.15
20.99,50.12,1008.82,95.97,448.07
24.01,65.46,1014.17,43.02,443.81
7.82,41.16,1023.3,87.7,475.66
12.95,43.71,1025.63,90.7,469.15
31.07,70.98,1007.24,72.03,432.96
7.79,43.13,1019.67,85.35,484.42
21.71,61.45,1010.97,91.62,445.72
26.85,69.84,1002.84,81.31,426.58
14.5,44.47,1028.2,66.95,465.15
30.12,73.18,1012.29,61.32,429.31
22.57,62.4,1009.77,86.05,444.69
27.36,66.54,1011.31,45.3,436.69
32.88,72.29,1008.5,62.74,431.74
23.0,60.37,1005.34,83.73,437.6
27.54,75.6,1018.26,57.89,440.87
21.03,70.02,1010.21,95.69,444.53
32.98,71.32,1003.67,49.78,433.56
25.22,71.85,1009.78,68.96,438.71
7.64,38.18,1017.65,78.51,484.45
20.35,68.61,1011.17,86.69,450.89
14.41,40.83,1009.82,80.43,470.13
28.55,74.33,1011.77,73.34,426.48
21.84,60.29,1017.23,66.89,454.4
17.15,43.69,1017.05,63.36,463.88
27.56,63.9,1013.23,45.97,442.43
10.96,41.93,1019.28,87.38,473.28
20.13,60.07,1014.79,63.57,453.49
28.31,71.85,1009.0,77.56,429.57
28.74,70.32,1008.15,45.99,431.93
28.44,69.84,1003.25,68.24,426.69
12.24,34.03,1018.44,69.27,474.18
18.28,44.2,1018.83,52.88,458.59
8.95,43.56,1015.04,81.53,485.21
17.35,39.72,1003.0,64.62,459.83
8.41,39.16,1015.47,93.42,484.34
10.27,38.38,1022.16,70.77,475.58
22.61,59.87,1019.12,66.12,441.2
12.91,40.73,1017.66,93.66,464.61
22.67,58.2,1016.91,60.75,446.36
20.21,69.94,1009.33,83.96,447.06
9.84,40.72,1022.21,77.79,477.52
7.73,37.8,1020.71,63.93,483.94
13.17,38.52,1018.5,83.77,468.82
17.36,44.63,1020.49,54.21,456.98
24.57,51.95,1005.8,70.07,448.15
29.75,70.32,1007.35,55.8,427.2
15.15,39.58,1011.94,73.63,466.78
18.62,65.48,1018.45,73.39,451.94
8.69,41.04,1026.87,80.28,477.2
20.76,51.19,1009.0,87.23,445.0
27.91,64.79,1017.7,48.29,440.53
22.08,69.94,1008.41,72.86,441.57
26.33,60.06,1005.86,41.57,450.16
31.41,76.09,1007.68,70.49,430.81
28.33,64.96,999.71,69.66,427.42
27.1,79.74,1005.43,86.05,431.51
14.66,40.73,1017.45,88.57,459.23
8.83,36.3,1027.08,72.69,479.86
30.12,69.68,1012.89,60.64,436.34
8.42,43.14,1011.62,80.32,483.49
11.48,41.14,1027.67,90.5,464.07
10.81,44.63,1020.61,88.29,473.86
20.88,57.85,1012.39,85.47,450.87
24.89,64.27,1013.52,64.65,444.21
25.77,58.59,1012.51,55.84,449.65
10.1,41.79,1019.36,78.07,474.09
13.74,43.71,1025.45,86.62,465.24
18.32,66.51,1015.18,81.5,459.89
28.11,69.84,1004.68,67.08,427.33
8.51,34.69,1026.96,75.34,481.83
12.61,41.58,1020.17,85.18,463.36
23.62,45.87,1007.75,58.69,445.55
27.18,61.41,1012.17,46.11,449.7
17.17,63.09,1020.54,95.98,446.75
17.1,43.52,1020.3,70.51,461.51
10.57,41.55,1003.62,67.89,475.6
7.11,43.13,1018.96,87.82,486.11
25.72,47.45,1007.74,58.35,442.78
22.82,69.94,1004.65,73.47,437.32
13.65,42.86,1015.41,87.67,471.75
18.49,41.1,1001.9,59.99,460.76
29.05,68.24,1007.88,42.67,433.92
31.25,73.5,1010.81,45.2,432.25
