id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price
39767929,JAVA Amazing BEB (java0),300888539,Cosimo,,Oostelijk Havengebied - Indische Buurt,52.362790000000004,4.9341,Private room,1,3,24-05-2020,0.48,15,180,160
23538324,Bright and cozy apartment in de Pijp,14897659,Lot,,De Pijp - Rivierenbuurt,52.35604,4.8964300000000005,Entire home/apt,3,12,01-01-2020,0.45,1,0,135
14929937,Lovely independent room Amsterdam Center near IJ,93875577,Ingrid,,Oostelijk Havengebied - Indische Buurt,52.37407,4.94913,Private room,2,38,02-01-2020,0.88,1,362,125
13164268,Welcome to our Amsterdam Paradise,2958832,Simone,,Noord-Oost,52.4076,4.9309199999999995,Entire home/apt,5,3,02-01-2018,0.07,1,0,150
17247524,Appartement in the east of Amsterdam,88030183,Romy,,Oud-Oost,52.35425,4.92024,Entire home/apt,3,11,10-03-2020,0.28,1,0,150
9591279,Charming house in 'Rivierenbuurt',43478972,Charlotte,,De Pijp - Rivierenbuurt,52.34318,4.91045,Entire home/apt,4,14,13-08-2019,0.26,1,129,125
31612423,Enjoy Amsterdam Enjoy my apartment,236981851,Michiel,,Noord-West,52.40235,4.90935,Entire home/apt,2,13,04-12-2019,0.8,1,0,190
24965334,A nice family home with garden,9839065,Floris En Petra,,Geuzenveld - Slotermeer,52.38297,4.82426,Entire home/apt,4,7,28-07-2019,0.29,1,8,115
414917,Cent Adam Lux (2-4p) Apt 90 sqm(m2),2063612,Jan,,Centrum-Oost,52.363,4.89917,Entire home/apt,180,78,16-07-2015,0.8,1,358,299
41989763,Uniek huis midden in de pijp,2613932,Suzette,,De Pijp - Rivierenbuurt,52.35745,4.89314,Entire home/apt,2,2,09-03-2020,0.55,1,129,500
27623245,"Apartment near  'De Pijp', 'RAI' and Center",60332438,Marvin,,De Pijp - Rivierenbuurt,52.34373,4.89481,Entire home/apt,2,1,23-08-2018,0.05,2,0,139
18750912,Cosy apartment in the central part of Amsterdam,29993701,Gosia,,Westerpark,52.38539,4.8744,Entire home/apt,5,7,23-09-2018,0.26,2,0,100
21031437,Bright & Sunny Apartment in Central A'dam (Pijp),151483539,Hugo,,De Pijp - Rivierenbuurt,52.35479,4.8881,Entire home/apt,300,5,16-08-2018,0.19,1,358,250
23806047,Wonderfull house with roof terrace!,21568130,Mariken,,De Baarsjes - Oud-West,52.360479999999995,4.8592900000000006,Entire home/apt,3,24,30-12-2019,0.94,1,0,180
7745071,cosy one room CANAL apartment,13601914,Johannes,,Centrum-West,52.37574,4.89856,Private room,7,383,03-06-2020,6.5,1,16,115
36821056,Bright apartment next to the park + parking spot,276763152,Stijn En Jantje,,Slotervaart,52.362190000000005,4.84215,Entire home/apt,2,1,25-08-2019,0.1,1,0,175
9008887,Petit apartment in trendy area,47042751,Karel,,De Baarsjes - Oud-West,52.37193,4.865130000000001,Entire home/apt,3,26,02-03-2020,0.56,1,0,115
10952096,"Garden Apartment by Olympic Stadium, Old South",33354878,Doug & Mio,,Zuid,52.34858,4.86045,Entire home/apt,3,13,21-01-2018,0.31,1,0,149
16928118,Beautiful house with sunny garden near city center,7851290,Gido,,Oud-Oost,52.35824,4.91931,Entire home/apt,3,11,19-10-2018,0.29,1,0,145
6394814,Home with garden in Amsterdam,23713439,Ikenna,,De Baarsjes - Oud-West,52.37124,4.86762,Entire home/apt,14,6,03-08-2015,0.1,1,0,99
4985612,Amsterdam Old Center ,25694276,Ursula,,Westerpark,52.37968,4.87782,Entire home/apt,186,2,19-10-2015,0.04,1,0,100
4600067,*NEW* Houseboat AquaView,23842289,Aqua,,Centrum-West,52.385290000000005,4.8882,Entire home/apt,2,275,15-03-2020,4.15,1,0,195
10003546,Roof Terrace Cozy Place,44219143,Nikita,,Zuid,52.34859,4.87756,Entire home/apt,4,7,29-05-2017,0.14,1,0,120
21507027,Nice and spacious apartment in Amsterdam West,29491334,Rian,,De Baarsjes - Oud-West,52.37219,4.84422,Entire home/apt,2,3,05-11-2017,0.09,2,0,100
38833821,The lux at Leidse Square 4thfloor with Roofterrace,178187873,Marcel And Pauline,,Centrum-Oost,52.36415,4.88151,Entire home/apt,7,6,16-02-2020,0.75,15,179,200
21628907,Bright open appartment near city center and parc,8752032,Jappe,,De Pijp - Rivierenbuurt,52.34398,4.89676,Entire home/apt,2,0,,,1,0,85
41016570,Bright white room with private balcony,607597,Martijn,,Bos en Lommer,52.38303,4.85651,Private room,1,12,25-05-2020,2.65,3,138,89
20382005,Spacious south central apt. with garden nextto Rai,145347276,Annette,,De Pijp - Rivierenbuurt,52.34438,4.9003,Entire home/apt,2,3,10-09-2017,0.09,1,0,140
36100321,3 pers apt. in Amsterdam Centre - Jordaan area !!!,271551233,Michael,,Centrum-West,52.37052,4.87932,Entire home/apt,1,7,09-03-2020,0.68,1,339,144
14833055,Ela's place,14114810,Ela,,De Pijp - Rivierenbuurt,52.34763,4.89377,Entire home/apt,3,13,24-02-2020,0.29,1,0,210
4951858,Modern & spacious apartment next to Vondelpark,1861319,Bob,,De Baarsjes - Oud-West,52.35788,4.85682,Entire home/apt,3,5,28-09-2018,0.13,1,0,189
1098319,Apartment in 16th century warehouse,5866965,Anne,,Centrum-Oost,52.36886,4.92627,Entire home/apt,4,22,29-02-2020,0.8,1,9,120
27199295,Beautiful modern apartment next to Rembrandtpark,5385464,Selma,,De Baarsjes - Oud-West,52.36598,4.8506599999999995,Entire home/apt,2,6,10-08-2019,0.27,1,88,150
41478413,Private cosy room - 15 mins walk to the centre,326502829,Chandan,,Oud-Oost,52.35198,4.91555,Private room,1,1,24-02-2020,0.28,2,180,75
6764212,C,2793078,Nimesh,,De Pijp - Rivierenbuurt,52.35491,4.88769,Entire home/apt,2,14,02-04-2018,0.24,1,0,6
8835898,Room in a charming canal house - 23,24002310,Hans,,Centrum-Oost,52.364309999999996,4.8993199999999995,Private room,2,108,26-02-2020,1.96,3,5,67
6343271,Artist home,9281995,Renske Liesje,,Oud-Noord,52.3857,4.93045,Entire home/apt,4,1,14-11-2016,0.02,1,0,75
13546340,Lovely  appartement + garden,9966888,Bas,,Oud-Oost,52.35329,4.92274,Entire home/apt,4,12,06-10-2019,0.26,1,0,100
19806742,"Spacious 2 Floor, Pijp area, near Heineken brewery",26067777,Marleen,,De Pijp - Rivierenbuurt,52.34995,4.89529,Entire home/apt,2,2,09-07-2018,0.06,1,0,120
20929469,Beautiful apartment in the heart of Bos en Lommer,18212544,Maja,,Bos en Lommer,52.38062,4.856240000000001,Entire home/apt,3,14,15-06-2019,0.44,2,73,175
15339417,Spacious apart with garden nearby the Oosterpark,13018251,Marjolein,,Oud-Oost,52.35163,4.9177,Entire home/apt,2,11,13-01-2019,0.26,1,0,80
26985641,Modern Design Apartment in Superb Central Location,203031255,Jan,,Centrum-West,52.36947,4.87744,Entire home/apt,7,20,01-12-2019,1.01,1,129,222
38810136,"Spacious 1-bedroom flat,16 mins to Central Station",296900750,Yagmur,,IJburg - Zeeburgereiland,52.35138,5.00245,Entire home/apt,4,1,21-10-2019,0.13,1,263,170
11468792,Nice room in spacious appartment,13774294,Auke,,Oostelijk Havengebied - Indische Buurt,52.36596,4.93191,Private room,1,1,21-04-2016,0.02,3,0,60
39284683,Great little house close to amsterdam city center,301610763,Yuma,,Oud-Noord,52.388090000000005,4.94647,Entire home/apt,1,1,23-10-2019,0.13,1,0,185
17781369,Trendy Family Home-Westerpark-kid friendly-center,3808871,Valérie,,Westerpark,52.38391,4.87321,Entire home/apt,2,7,18-02-2020,0.18,1,0,170
35150777,2 pers. apartment in great area near the park,264731805,Jet,,Oostelijk Havengebied - Indische Buurt,52.35967,4.942130000000001,Entire home/apt,2,4,21-07-2019,0.33,1,0,119
15472779,Beautiful designer's apartment in Amsterdam!,3732495,James,,Oud-Oost,52.35794,4.91047,Entire home/apt,2,0,,,1,0,180
10517099,Govert Flinckstraat 317 huis,23214732,Anne,,De Pijp - Rivierenbuurt,52.35779,4.90207,Entire home/apt,3,26,20-03-2020,0.49,1,281,250
43042407,"NEW!  Nicely decorated Houseboat ""Avalon""",198405490,Suzanne,,Centrum-West,52.37947,4.886,Entire home/apt,2,0,,,10,44,165
12258399,"Great full house, free parking!",66010425,Ralph,,Noord-Oost,52.406659999999995,4.93248,Entire home/apt,2,42,25-11-2019,0.84,1,0,150
7893478,Spacious Studio House Jordaan,41614333,Thomas,,Centrum-West,52.37415,4.87641,Entire home/apt,2,41,22-10-2019,0.7,1,266,375
21593660,Thuis in Amsterdam,157052125,Katarina,,Bijlmer-Oost,52.32799,4.98086,Entire home/apt,1,0,,,1,0,150
17309187,Beautiful Top-Level Loft in Historical Centre,33183282,Emiel,,Centrum-West,52.36704,4.88136,Entire home/apt,7,4,26-02-2017,0.1,2,0,105
10145992,Hotel Jansen Amsterdam Vondel 0.07,10076897,Geraldine,,Zuid,52.343270000000004,4.84462,Private room,3,3,01-01-2017,0.07,13,357,85
26458748,Cosy studio apartment in funky East A'dam (Oost),6533856,Baayla,,Oud-Oost,52.362359999999995,4.92686,Entire home/apt,3,8,23-02-2019,0.35,1,0,100
1686654,Bright apartment on market street,8848723,Ingrid And,,De Pijp - Rivierenbuurt,52.3571,4.89735,Entire home/apt,4,57,01-06-2019,0.7,1,45,140
26246861,Light & spacious apartment near Vondelpark,9566730,Merel,,De Baarsjes - Oud-West,52.3619,4.8537300000000005,Entire home/apt,3,8,04-11-2018,0.38,1,0,275
13834835,Bright two-floor apartment in center,81604739,Matthia,,Centrum-Oost,52.369440000000004,4.93072,Entire home/apt,2,9,25-01-2017,0.19,1,0,75
7451855,Sporty family apartment in east,1444951,Karin,,Oud-Oost,52.36137,4.92779,Entire home/apt,4,3,29-03-2016,0.05,1,0,165
42118322,"Lovely, spacious, clean Amsterdam apartment",11618462,Hanneke,,De Baarsjes - Oud-West,52.36614,4.87745,Entire home/apt,3,9,15-03-2020,2.37,1,0,125
19075800,Groundfloor apartment in the real De Pijp!,5647495,Lex,,De Pijp - Rivierenbuurt,52.35634,4.88949,Entire home/apt,2,31,06-07-2019,0.86,2,361,250
34802812,apartment for a couple or family with baby(‘s),11117626,Mandy,,De Baarsjes - Oud-West,52.36295,4.87632,Entire home/apt,2,0,,,1,0,450
22566099,Sun’s home B&B center Amsterdam,165814590,Sun,,Centrum-West,52.3693,4.88172,Entire home/apt,2,143,16-03-2020,4.89,4,65,100
29436917,Quiet & Cozy Apartment near Vondelpark,7412215,Thor,,De Baarsjes - Oud-West,52.36182,4.8646,Entire home/apt,20,3,31-03-2019,0.15,1,0,129
41442089,"Amsterdam studio 20 minutes from City
centre",326110520,Gerda,,Osdorp,52.35426,4.78942,Private room,2,3,09-03-2020,0.73,1,168,60
11015244,Geheel app't met tuin en parking in A’dam Noord,42001330,Mirjam,,Noord-Oost,52.39448,4.95025,Entire home/apt,3,6,03-11-2019,0.39,1,0,100
36992407,Stylish Ground Floor Apartment @ Vondelpark,14874061,Jasper,,Zuid,52.35392,4.84631,Entire home/apt,3,12,20-02-2020,1.16,31,82,250
8736866,Nice area near park museums center,45837677,Caspar,,De Baarsjes - Oud-West,52.36152,4.86196,Entire home/apt,2,5,16-10-2016,0.09,1,0,115
37797547,"Well-located, spacious and bright apartment",40106002,Jasper,,Bos en Lommer,52.381240000000005,4.85465,Entire home/apt,3,1,25-08-2019,0.1,1,129,140
18263868,Luxurious private suite City center of Amsterdam,126245396,Tjakko,,Centrum-West,52.37011,4.88514,Private room,2,167,08-03-2020,4.4,2,330,180
4877696,Cozy Apartment in Cool Neighborhood,10905140,Cristina,,Centrum-Oost,52.371159999999996,4.93251,Entire home/apt,2,26,05-01-2020,0.62,1,0,110
1200768,Large family house + roof terrace!,6551493,Wouter And Martine,,De Baarsjes - Oud-West,52.37144,4.865069999999999,Entire home/apt,5,41,03-01-2020,0.49,1,0,175
692906,Appartment with awesome roofterrace,3539652,Jos,,De Baarsjes - Oud-West,52.366929999999996,4.86669,Entire home/apt,4,64,02-01-2020,0.68,1,0,70
34533613,Cozy Studio in City Centre in DePijp,24094594,Melissa,,De Pijp - Rivierenbuurt,52.35481,4.89849,Entire home/apt,2,1,29-05-2019,0.08,1,89,178
18223548,Family home Amsterdam East,5629179,Jasper,,Oud-Oost,52.35646,4.92266,Entire home/apt,3,5,24-08-2018,0.13,1,0,110
21873065,The Blue Villa,159560235,Shanna,,Noord-Oost,52.407140000000005,4.93473,Entire home/apt,2,0,,,1,0,250
23626417,Room Michelle 2,176320082,Enrico / Samuel,,Centrum-Oost,52.3648,4.88485,Private room,1,181,08-06-2020,6.82,3,253,125
2047323,Spacious familyhouse + sunny garden,10495663,Karin,,De Baarsjes - Oud-West,52.36403,4.852069999999999,Entire home/apt,4,20,02-01-2019,0.32,1,183,350
42696368,Cozy two bedroom apartment trendy neighbourhood,48758054,Genevieve,,De Baarsjes - Oud-West,52.37182,4.853,Entire home/apt,2,0,,,1,0,195
22288219,Luxury cozy place 5 min from center incl parking,7807750,Eva,,Oostelijk Havengebied - Indische Buurt,52.3719,4.93536,Entire home/apt,3,7,15-02-2020,0.47,1,201,180
39362311,Lovely spacious loft,2556633,Christine,,Oud-Oost,52.35567,4.90914,Entire home/apt,2,0,,,2,0,299
40126401,"Canal view house, Jordaan.",163175762,Henrique,,Centrum-West,52.37957,4.88834,Entire home/apt,3,0,,,1,90,650
6433051,Cosy green oasis in city center,8240831,Minke,,De Baarsjes - Oud-West,52.36312,4.87162,Entire home/apt,4,21,24-10-2019,0.35,1,0,145
19940074,Sweet Studio near the centre of Amsterdam,42136465,Christiaan,,De Baarsjes - Oud-West,52.367979999999996,4.876119999999999,Entire home/apt,2,24,16-02-2020,0.68,1,1,120
37743401,Private apartment in Old West,34411341,Marloes,,De Baarsjes - Oud-West,52.366620000000005,4.87483,Entire home/apt,2,7,20-10-2019,0.75,1,0,120
39472215,Lovely downstairs ap close to NDSM AMS North,16915818,Nienke,,Noord-West,52.4069,4.89806,Entire home/apt,2,2,16-02-2020,0.38,1,51,120
37576273,Prachtige appartement aan de Vondelpark.,28573280,Chandra,,Zuid,52.35628,4.85435,Entire home/apt,7,0,,,1,0,175
35637048,Cosy home -  close to city centre,1687684,Naomi,,Oostelijk Havengebied - Indische Buurt,52.36038,4.94369,Entire home/apt,4,1,08-08-2019,0.1,1,0,200
38767966,Amsterdam West with balcony,296477073,Saskia,,De Baarsjes - Oud-West,52.37184,4.8486,Private room,2,7,14-02-2020,0.83,1,11,139
2956898,Authentic houseboat in Amsterdam!,14980988,Susan,,Centrum-Oost,52.37189,4.90452,Entire home/apt,4,6,02-01-2018,0.09,1,0,250
18303252,Urban Oasis,2197822,Gihan,,De Baarsjes - Oud-West,52.36793,4.851780000000001,Entire home/apt,4,17,08-02-2019,0.45,1,0,145
23569095,**COSY and BRIGHT apartment  in West area**,89075557,Hanan,,De Baarsjes - Oud-West,52.36486,4.85369,Entire home/apt,2,3,02-01-2020,0.13,1,0,95
9702049,❤︎ Romantic & Stylish Canalside Loft Apartment,50099211,Erik,,Westerpark,52.37806,4.87252,Entire home/apt,2,38,27-08-2018,0.72,1,0,325
9323377,Cozy Studios in Heart of Pijp,47439090,Esther,,De Pijp - Rivierenbuurt,52.35191,4.89075,Private room,1,348,23-02-2020,6.26,1,309,130
36253863,FLOATING HOUSE in Amsterdam Ijburg,100499334,Gabriela,,IJburg - Zeeburgereiland,52.364129999999996,4.98383,Private room,1,3,01-01-2020,0.51,1,90,100
14969216,Lovely apartment in trendy Old West,3019477,Martine,,De Baarsjes - Oud-West,52.37404,4.86263,Entire home/apt,1,42,28-09-2019,1.4,1,0,85
20127193,Stylish boho apartment in Amsterdam South,764888,Miriam,,Zuid,52.34901,4.85021,Entire home/apt,2,2,20-09-2017,0.06,1,0,120
31396939,Relax in style in a private house with garden!,8800516,Nicolien,,Watergraafsmeer,52.34211,4.9246099999999995,Entire home/apt,1,2,13-03-2019,0.13,1,148,250
35672513,Cosy ground floor appartment with garden & veranda,12696599,Merel,,Oostelijk Havengebied - Indische Buurt,52.364329999999995,4.93375,Entire home/apt,2,6,12-08-2019,0.55,1,0,175
13649160,"Bright, comfortable apt. (50m2) in East",6110850,Mingus,,Oud-Oost,52.353629999999995,4.91861,Entire home/apt,2,5,16-09-2018,0.11,1,0,105
9510439,Spacious apartment in center,9243344,Louisa,,De Baarsjes - Oud-West,52.3707,4.87285,Private room,5,3,03-01-2016,0.05,1,0,75
42629734,"Family apartment, Amsterdam-West",333866906,Nienke,,De Baarsjes - Oud-West,52.35841,4.85459,Entire home/apt,3,0,,,1,13,300
21168227,Private room with own bathroom near the Foodhallen,131004145,Joris,,De Baarsjes - Oud-West,52.367909999999995,4.87041,Private room,3,91,02-03-2020,2.79,1,299,85
26275584,Comfortable appartement in Centre Amsterdam,31332203,Michiel,,Westerpark,52.38245,4.87106,Entire home/apt,5,8,17-08-2019,0.37,1,0,100
13672179,"House of Arts, City Centre",3899684,Kiki,,Centrum-West,52.37433,4.8958699999999995,Entire home/apt,3,22,13-03-2020,0.69,9,221,450
12236947,Romantic and cosy ap @ great spot!,26799593,Tamara,,De Pijp - Rivierenbuurt,52.35519,4.89719,Entire home/apt,3,0,,,1,0,120
7190115,"Clean, Quiet Lovers Retreat Garden View",37658666,Ruben,,De Pijp - Rivierenbuurt,52.35698,4.90015,Private room,1,488,09-03-2020,10.43,2,0,30
25159692,"Lovely, bright and modern loft in popular East",4761807,Ruben,,Oostelijk Havengebied - Indische Buurt,52.36548,4.9397199999999994,Entire home/apt,4,10,19-01-2019,0.41,1,0,130
14152376,Light apartment in city centre (sunny balcony),8102082,Ruben,,Centrum-Oost,52.36286,4.91447,Entire home/apt,2,12,05-05-2017,0.26,2,0,125
40626087,Super 1BR apartment in the heart of the Pijp,296077569,Niek,,De Pijp - Rivierenbuurt,52.354009999999995,4.89154,Entire home/apt,7,0,,,6,0,159
7704893,!! Lovely apartment !!,16692163,Mirjam,,De Baarsjes - Oud-West,52.36503,4.853940000000001,Entire home/apt,1,51,07-03-2020,1.01,1,0,85
12903051,Spacious apartment : perfect for couples!,54931904,Maurits & Sophie,,Oud-Oost,52.35955,4.91368,Entire home/apt,2,4,24-11-2016,0.09,1,0,140
13263144,Bright and cozy apartment close to the Vondelpark,23079996,Hester,,Zuid,52.3472,4.846430000000001,Entire home/apt,2,16,20-10-2019,0.33,1,0,112
38148216,Amazing citycentre houseboat,202008209,Julia,,Centrum-West,52.3689,4.88347,Entire home/apt,2,4,16-02-2020,0.48,1,1,275
327285,beautiful designed ap.+bikes+garden,1672823,Ester,,De Pijp - Rivierenbuurt,52.3555,4.89215,Private room,3,515,05-06-2020,5.13,2,26,143
20162728,Beautiful family house (100m2) with garden.,5410850,Nessa,,De Pijp - Rivierenbuurt,52.34202,4.8933800000000005,Entire home/apt,2,11,19-07-2019,0.35,1,42,200
34885617,Sarphati Apartment C,256394375,Vgw,,Centrum-Oost,52.36213,4.90982,Entire home/apt,7,1,03-01-2020,0.19,5,0,250
4435968,Ground Floor Appt Frankendael max 3,5421078,Jacqueline,,Watergraafsmeer,52.34663,4.93951,Entire home/apt,3,30,06-03-2020,0.45,2,0,149
25770971,Spacious Apartment in Amsterdam,5349643,Sasha,,Oud-Oost,52.35767,4.91209,Entire home/apt,7,1,08-07-2018,0.04,1,0,120
11942421,Apartment @ the popular Beukenplein,63760124,Marie-Claire,,Oud-Oost,52.35635,4.91935,Entire home/apt,1,5,04-01-2020,0.1,1,0,269
20190961,Unique Peaceful Houseboat next to the city centre,17458008,Sjoerd,,Westerpark,52.38978,4.8895599999999995,Entire home/apt,3,20,30-10-2018,0.58,2,51,400
10012794,Super fijne ruime kamer te huur,51425723,Sueli,,Watergraafsmeer,52.35454,4.93014,Private room,1,0,,,1,0,500
43115067,Casa Botanica,20874509,Victor,,Westerpark,52.38244,4.87496,Entire home/apt,1,0,,,1,42,175
20083196,Lovely apartment & garden in Amsterdam East,142775360,Marloes,,Oud-Oost,52.359629999999996,4.92848,Entire home/apt,1,5,05-08-2018,0.14,1,0,147
29124744,Recently renovated penthouse,219460022,Jasenka,,De Baarsjes - Oud-West,52.3613,4.87829,Entire home/apt,3,0,,,1,89,620
43583759,1 Bed in 8 Bedded Female Dorm Shared Facilities,346637138,Shelter,,Centrum-West,52.36783,4.89414,Shared room,1,0,,,8,90,35
23165393,100m2 New-decorated appart. + garden in hip east!,23796577,Pui-Han,,Oud-Oost,52.35484,4.92593,Entire home/apt,3,16,07-03-2020,0.62,1,0,150
40840496,House,317829740,Kadir,,Oostelijk Havengebied - Indische Buurt,52.36564,4.93647,Entire home/apt,1,0,,,1,90,200
29473011,Apartment in beautiful quiet & central place,21133648,Ellen,,De Baarsjes - Oud-West,52.36299,4.86867,Entire home/apt,3,6,28-06-2019,0.32,1,0,50
16879680,Scandinavian Style Design Loft next to Vondelpark!,4189952,Marije,,De Baarsjes - Oud-West,52.36195,4.8589400000000005,Entire home/apt,3,7,21-09-2019,0.19,1,0,200
5301467,"Beautiful appartment, city centre",358394,Annemieke,,De Pijp - Rivierenbuurt,52.353809999999996,4.90161,Entire home/apt,2,8,08-07-2018,0.13,1,0,115
38112004,One bedroom apartment with Balcony in East area,289326748,Charlotte,,Oud-Oost,52.35403,4.92406,Entire home/apt,2,0,,,1,0,119
11840485,Two-floor apt/ Quiet street/Heart of Amsterdam,63090765,Karina,,Centrum-Oost,52.35996,4.89416,Entire home/apt,3,27,17-02-2020,0.53,1,0,150
14327200,"2 p  room, use of garden, kitchen and bathroom",44175289,Cathy,,De Pijp - Rivierenbuurt,52.3435,4.90186,Private room,2,33,22-06-2019,0.72,2,365,85
4329449,FullHDHome Cinema Double Bedroom Loft.,22479558,Robert,,De Baarsjes - Oud-West,52.36725,4.87589,Entire home/apt,1,63,21-10-2019,0.92,1,0,150
4031136,Cozy apartment in Oud West,20898353,Astrid,,De Baarsjes - Oud-West,52.36568,4.86691,Entire home/apt,2,29,27-01-2020,0.42,1,0,150
39173597,Stylish and cosy family apartment in Amsterdam,300542017,Rik,,Watergraafsmeer,52.35331,4.92855,Entire home/apt,4,1,31-12-2019,0.18,1,22,150
