id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
5865168,"Beagle Houseboat; central, spacious and light",3204480,Aart,,Centrum-Oost,52.37489,4.90546,Private room,3,93,09-03-2020,1.95,1,75
1195964,Toplocation Amadeus Amsterdam,6535544,H.T.,,De Baarsjes - Oud-West,52.36208,4.869669999999999,Entire home/apt,30,43,29-02-2020,0.7,1,357
4001594,Spacious apartment near Rijksmuseum,18476160,Hugo And Manon,,De Pijp - Rivierenbuurt,52.35426,4.88698,Entire home/apt,7,8,10-07-2017,0.12,1,0
13086175,Studio in the heart of Amsterdam,67005410,Feliciano,,Centrum-West,52.373259999999995,4.89861,Private room,1,26,24-11-2019,0.53,16,365
13072405,Francesco's house,38499430,Francesco,,Geuzenveld - Slotermeer,52.3794,4.8017900000000004,Private room,1,213,08-03-2020,4.34,2,224
43022945,Exquisite Central Amsterdam 3 Bedroom Duplex Penthouse (6 Guests),301647537,Enforma,,Centrum-Oost,52.375679999999996,4.9032800000000005,Entire home/apt,5,0,,,1,69
21828269,Apartment Noord,48170215,Yegor,,Oud-Noord,52.38666,4.91899,Entire home/apt,1,5,06-10-2018,0.19,1,0
20913032,"Hotel in the heart of Amsterdam, Single room",67005410,Feliciano,,Centrum-West,52.373670000000004,4.89883,Private room,1,48,24-11-2019,1.44,16,365
22782411,Bright and lovely apartment (COUPLES ONLY!),34796216,Anniek,,De Baarsjes - Oud-West,52.372440000000005,4.84964,Entire home/apt,3,13,22-10-2019,0.47,1,0
43705918,Green House Private Apartment,349062800,Roberto,,Centrum-West,52.37527,4.89781,Entire home/apt,1,0,,,1,42
7394758,2 minute walk to Vondelpark 140m2,14924000,Tessa,,De Baarsjes - Oud-West,52.36311,4.87593,Entire home/apt,1,0,,,1,0
31377719,Cosy Private Gardenhouse near Vondelpark,24437543,Madelon,,De Baarsjes - Oud-West,52.3624,4.86702,Private room,2,6,15-03-2020,0.36,1,87
31608976,Industrial flat with large bed,19274420,Yannick,,Bos en Lommer,52.3823,4.8433,Entire home/apt,2,17,08-03-2020,1.08,1,12
27429715,Double room Close to Amsterdam City Centre,206701572,Prasuk,,De Aker - Nieuw Sloten,52.34603,4.807869999999999,Private room,1,0,,,1,0
31431333,Cosy apartment with garden on top location,21081740,Steven,,De Baarsjes - Oud-West,52.36201,4.86331,Entire home/apt,6,4,02-01-2020,0.24,1,0
13061174,Cool 'n Cosy Room,62501424,Richard,,Gaasperdam - Driemond,52.29289,4.97291,Private room,1,1,30-05-2016,0.02,1,0
784644,Great apartment Oud West close to foodhallen***,4074819,Roelof,,De Baarsjes - Oud-West,52.36993,4.8689,Entire home/apt,3,68,20-01-2020,0.8,1,0
34877330,Cosy room in modern apartment!,262928882,Loic,,De Pijp - Rivierenbuurt,52.34151,4.90792,Private room,3,35,10-03-2020,2.86,1,179
34069242,Amazingly located luxurious apartment in Amsterdam,2395124,Emma,,Centrum-West,52.3772,4.893269999999999,Entire home/apt,2,9,21-06-2019,0.7,2,0
13620414,Modern canalside 2br apt,59021193,Dorith,,De Baarsjes - Oud-West,52.3695,4.86947,Entire home/apt,1,0,,,1,0
13801847,"Cozy place in ""de pijp"" Amsterdam!",77302335,Jeffrey,,De Pijp - Rivierenbuurt,52.355340000000005,4.88986,Entire home/apt,3,17,27-09-2018,0.37,1,0
25991654,Loft with 50m2 roof terrace,2210060,Danny,,Zuid,52.34579,4.87639,Private room,1,0,,,1,0
18943203,Beautiful spacious apartment in upcoming area,132059669,Simone,,Oud-Noord,52.386590000000005,4.92122,Entire home/apt,2,2,01-08-2017,0.06,1,0
25648183,Cozy and light apartment close to Rai en de Pijp,22843084,Max,,De Pijp - Rivierenbuurt,52.34357,4.9023900000000005,Entire home/apt,4,7,06-10-2019,0.3,1,0
12334487,Spacious and Sunny Design Apartment w Kingsize bed,2826715,Maxime,,Centrum-West,52.36615,4.88391,Entire home/apt,3,32,10-09-2019,0.64,1,363
27486295,Cosy bedroom in authentic Amsterdam apartment.,844125,Mark,,De Baarsjes - Oud-West,52.36600000000001,4.85418,Private room,3,5,19-10-2018,0.22,1,0
38674538,Cute Plant Loving Amsterdam Place!,212180850,Eleanor,,Watergraafsmeer,52.34928,4.9421,Private room,1,8,13-03-2020,1.0,1,0
19704631,Romantic floating room 2,135998516,Ilonk,,Centrum-West,52.37167,4.88122,Private room,4,39,01-11-2019,1.19,2,160
37905548,Ruim en zonnig appartement (als de zon schijnt),31820200,Boy,,Bos en Lommer,52.3798,4.847169999999999,Entire home/apt,2,8,01-01-2020,0.91,1,16
28535182,Amsterdam room nearby Vondelpark / Leidseplein,44281796,Jill,,De Baarsjes - Oud-West,52.36072,4.86034,Private room,2,9,04-02-2019,0.44,1,0
16996727,Rooftop apartment amidst Jordaan & Westerpark,11870611,Alexandra,,Westerpark,52.379459999999995,4.87711,Entire home/apt,3,21,01-01-2020,0.52,1,45
14877672,Lovely apartment in vibrant Amsterdam Oost (East)!,10197276,Denise,,Oud-Oost,52.353429999999996,4.9203,Entire home/apt,2,25,31-12-2019,0.56,1,0
24178480,"Colorfull, light, cosy apartment near city centre",41055598,Eva,,De Pijp - Rivierenbuurt,52.35459,4.90301,Private room,2,9,17-02-2020,0.36,2,179
35038816,COZY place | Calm location & Close to centre,10116021,Marley,,Westerpark,52.39067,4.8798,Entire home/apt,3,5,01-09-2019,0.42,1,20
40778548,Cosy canalhouse in the city centre!,27331713,Ellis,,Centrum-Oost,52.36287,4.9063,Entire home/apt,3,0,,,1,0
10130617,Charming young family apartment,51988488,Nathalie,,De Baarsjes - Oud-West,52.37045,4.87378,Entire home/apt,2,23,26-08-2019,0.43,1,0
21467591,Cosy apartment in upcoming neighborhood Bos&Lommer,98611987,Vincent,,Bos en Lommer,52.38301,4.85706,Entire home/apt,2,1,10-12-2017,0.03,1,0
13331530,Authentic Canal House Amsterdam Center Jordaan,75453523,Willem,,Centrum-West,52.375,4.88938,Entire home/apt,2,5,16-10-2016,0.11,1,0
13993535,"Beautiful, cosy apartment in Amsterdam Noord",41701368,Lena,,Noord-West,52.40789,4.91447,Entire home/apt,7,2,27-08-2016,0.04,1,0
17010365,Cozy room in Amsterdam West,14285873,Myrte,,Bos en Lommer,52.38214,4.8518300000000005,Private room,3,14,13-08-2017,0.34,2,0
8650747,Luxuy 4BR Apartment Amsterdam,27260479,Sybilla,,Westerpark,52.37794,4.869730000000001,Entire home/apt,2,8,03-10-2016,0.14,1,0
10822755,"Comfortable, city-center apartment",56028360,Nelleke,,Westerpark,52.3751,4.8741900000000005,Entire home/apt,2,49,24-09-2019,0.95,1,156
16840520,"Spacious, stylish room in Vondelpark area",11687273,Hester,,De Baarsjes - Oud-West,52.36101,4.868469999999999,Private room,2,176,08-03-2020,4.31,1,178
22980314,3BDRM FAMILY * CENTER ADAM * PLAYGROUND *PATIO,11530299,Saskia,,Centrum-West,52.37867,4.8906,Entire home/apt,7,9,26-07-2019,0.35,1,83
13424671,Nice Close 2 center of Amsterdam.,31093577,Martine,,Gaasperdam - Driemond,52.29555,4.99104,Private room,1,6,04-02-2020,0.42,3,130
43074025,Sunny apartment with roof terrace near Oosterpark,251542517,FantasticStay,,Oud-Oost,52.360009999999996,4.92689,Entire home/apt,1,0,,,42,0
21811876,Jordaan Amsterdam Center Canal Flat Private Garden,158977065,Geoffrey,,Centrum-West,52.38019,4.88068,Entire home/apt,1,6,28-12-2017,0.2,1,1
11254137,West apartment near the Jordaan area,58723153,Sander,,Bos en Lommer,52.37573,4.8605,Private room,3,103,05-01-2018,2.0,1,0
7050078,Cool apartment in nice area,12634645,Jan,,Westerpark,52.38857,4.87714,Entire home/apt,4,17,25-09-2017,0.3,1,0
2977065,Beautiful & light Apt on canal,15183505,Siep,,Centrum-West,52.375029999999995,4.89179,Entire home/apt,3,51,13-02-2020,0.7,1,347
28364883,"Lovely, newly renovated apartment in Center-East",25298547,Sa,,Centrum-Oost,52.36882,4.92793,Entire home/apt,2,3,07-11-2019,0.39,1,0
35752977,Big family apartment with canal view + free bikes!,236862,Vivian,,De Pijp - Rivierenbuurt,52.34813,4.909590000000001,Entire home/apt,3,5,24-08-2019,0.47,1,201
36764257,Bright & Spacious Canal Loft with roof terrace,5712107,Joris,,Centrum-Oost,52.36436,4.90641,Entire home/apt,2,4,26-08-2019,0.39,1,0
39689625,Lovely private room 2p not available,71073516,Thijs,,De Pijp - Rivierenbuurt,52.34326,4.8932199999999995,Private room,1,2,11-11-2019,0.27,1,0
42617021,Cosy Studio nearby city centre,92831361,Melanie,,Oud-Oost,52.35773,4.9137900000000005,Entire home/apt,1,0,,,1,111
5957043,Cosy apartment for 2-4 people,30922450,Alex,,Bijlmer-Oost,52.32114,4.96579,Entire home/apt,4,6,07-08-2016,0.1,1,0
35861185,Bright two-room apartment in the popular Old West.,69363625,Jen,,De Baarsjes - Oud-West,52.360820000000004,4.86576,Entire home/apt,3,3,06-08-2019,0.27,1,0
23332938,David's boat Amsterdam,173784342,David,,Centrum-Oost,52.372,4.93,Private room,2,152,03-06-2020,5.48,2,114
17093014,Small Room Z close to Amsterdam Station,114647706,Altagracia,,Noord-West,52.40586,4.91403,Private room,4,77,06-10-2019,1.91,3,89
22173514,A cosy apartment in the ever charming area De Pijp,66939218,Pulkit,,De Pijp - Rivierenbuurt,52.35522,4.90158,Entire home/apt,2,0,,,1,0
772511,Charming monument in the Jordaan,4075972,Maurits,,Centrum-West,52.37697,4.88353,Entire home/apt,2,20,17-03-2019,0.22,1,0
33938705,The Pijp high class,221336242,Itay,,De Pijp - Rivierenbuurt,52.35549,4.89886,Private room,3,3,03-06-2019,0.22,1,88
7976249,Lovely elegant apartment,42098095,Marjan,,De Pijp - Rivierenbuurt,52.353809999999996,4.89657,Entire home/apt,2,41,30-09-2019,0.74,1,33
293514,Volledig huis-apartement,1518360,Mw,,Oud-Noord,52.387440000000005,4.9096,Entire home/apt,1,5,22-09-2015,0.08,1,0
18203305,Appartement Amsterdam Zuid (Buitenveldert),72734933,Suzanne,,Buitenveldert - Zuidas,52.32731,4.87925,Entire home/apt,1,2,14-05-2017,0.05,1,0
35162748,Authentic little house with a garden,2431130,Carien,,Oud-Noord,52.39117,4.908440000000001,Entire home/apt,3,0,,,1,90
35448720,Hermitage boat,699671,Mathys,,Centrum-Oost,52.36486,4.9023,Entire home/apt,2,17,21-10-2019,1.49,2,12
14029368,Cozy room with sunny balcony on the 1st floor.,83990645,Maarten,,Geuzenveld - Slotermeer,52.3834,4.83521,Private room,2,5,13-08-2017,0.11,1,0
20071782,Robin's RoofTop,45875373,Martijn,,Westerpark,52.3795,4.8738,Private room,2,146,09-03-2020,4.22,1,296
35145947,Beautiful light and spacious house in the centre.,6764968,Jelle,,Westerpark,52.37658,4.87493,Entire home/apt,5,1,16-07-2019,0.09,1,0
8820418,Cosy house with beautiful garden,6026343,Wouter,,De Baarsjes - Oud-West,52.36613,4.86451,Entire home/apt,2,2,17-10-2016,0.04,1,0
17197201,"Warm, authentic 2p apt | Albert Cuyp, Pijp, RAI",115774358,Akanksha,,De Pijp - Rivierenbuurt,52.350970000000004,4.89342,Entire home/apt,2,29,22-10-2019,0.76,1,0
9363210,Sunny apartment in the Jordaan - celiac approved,6440713,Daria,,Centrum-West,52.381809999999994,4.88197,Entire home/apt,4,12,29-12-2019,0.22,1,0
41364761,Rick Private Studio Best Location,325213924,Dario,,Centrum-West,52.37534,4.89398,Private room,2,1,29-02-2020,0.29,15,34
23352284,Large bright apartment at the Amstel,127008087,Sophie,,Oud-Oost,52.35588,4.90739,Entire home/apt,2,10,05-05-2019,0.37,1,0
37929952,Be at home in Amsterdam,43074177,Sanne & Leo,,Zuid,52.34861,4.86025,Entire home/apt,3,2,01-01-2020,0.34,1,0
4062563,Stylisch veranda/garden apartment  near Vondelparc,20251646,Anne,,Zuid,52.35349,4.85043,Entire home/apt,4,51,22-09-2019,0.73,1,201
6022379,Be Home in A'dam Noord+free parking,10507416,Reto & Tania,,Noord-West,52.40855,4.90186,Entire home/apt,3,45,07-10-2019,0.73,1,0
41394232,Bright and airy apartment,6966482,Miles,,Gaasperdam - Driemond,52.299690000000005,4.97686,Entire home/apt,1,4,15-03-2020,1.14,1,110
14190930,Admirable Home in the Museum District | GARDEN,86037683,Sabina,,Zuid,52.35516,4.87721,Entire home/apt,2,24,19-05-2019,0.52,1,0
37561839,Unique urban cottage (1642) national heritage area,137415577,Jurre,,Oud-Noord,52.39164,4.933590000000001,Entire home/apt,4,1,16-09-2019,0.11,1,0
12868928,cosy apartment Amsterdam south,2839952,Karisa,,Zuid,52.34368,4.8581199999999995,Entire home/apt,3,3,28-05-2016,0.06,1,0
10337443,Spacious family house at Oud Zuid,31952815,Stijn,,Buitenveldert - Zuidas,52.34401,4.87135,Entire home/apt,2,1,14-08-2016,0.02,1,0
14271251,Authentic Dutch dijk house!,8780140,Ilse,,Noord-West,52.41516,4.894430000000001,Entire home/apt,2,56,09-08-2019,1.45,1,111
13998054,Bright Dutch Home w/ Terrace & Parking,12360941,Jessica,,Slotervaart,52.34942,4.83295,Entire home/apt,4,15,16-02-2020,0.33,1,0
27500507,Luxurious home at harbour of Amsterdam,52594009,Talha,,Oostelijk Havengebied - Indische Buurt,52.36802,4.95183,Entire home/apt,14,0,,,1,0
22641379,Great NEW Apartment Center of Amsterdam!,90737056,Jonne,,Bos en Lommer,52.38313,4.85637,Entire home/apt,1,1,08-07-2018,0.04,1,0
27072506,Family appartement centre Amsterdam,16054765,Sandra,,De Pijp - Rivierenbuurt,52.354079999999996,4.89649,Entire home/apt,2,16,25-10-2018,0.71,1,129
30957999,Beautiful apt in a nice area (perfect for couples),5076449,Marieke,,Oud-Oost,52.35771,4.90695,Entire home/apt,3,10,07-10-2019,0.7,1,0
28851818,Studio in the centre Amsterdam,85075258,Nabil,,De Pijp - Rivierenbuurt,52.354409999999994,4.89043,Entire home/apt,1,35,23-02-2020,1.71,1,76
40790966,Comfortable room & welcoming hosts,57634810,Gijs,,Geuzenveld - Slotermeer,52.384170000000005,4.83514,Private room,2,1,02-01-2020,0.19,1,62
5983466,"Penthouse in De Pijp, Amsterdam",26611745,Margreet,,De Pijp - Rivierenbuurt,52.3551,4.89046,Entire home/apt,3,72,16-02-2020,1.17,1,115
35991519,Spacious residence with a cinema and garden ☀,270735681,Hélène,,Bos en Lommer,52.37554,4.85697,Entire home/apt,5,6,14-08-2019,0.52,1,0
30464560,Spacious and Modern Apartment in lovely Amsterdam,14706918,Marcel,,Oostelijk Havengebied - Indische Buurt,52.35944,4.93634,Entire home/apt,2,13,16-02-2020,0.71,1,0
4646450,Large and Light Canalview Apartment,21559867,Aya,,De Baarsjes - Oud-West,52.36358,4.8794699999999995,Entire home/apt,3,16,11-08-2017,0.25,1,0
26823601,Spacious and light family home w/ roof terrace,1674851,Jikke,,De Pijp - Rivierenbuurt,52.34677,4.89605,Entire home/apt,2,3,24-08-2018,0.13,1,0
21222127,Double bed in the middle of Joordan,150975347,Dorottya,,Centrum-West,52.369890000000005,4.87701,Private room,2,3,27-11-2017,0.09,2,0
34837200,Cozy private apartment,18826418,Jeroen,,Oostelijk Havengebied - Indische Buurt,52.362390000000005,4.942159999999999,Entire home/apt,3,4,25-08-2019,0.32,1,0
31217985,2 kamer appartement Amsterdam-Noord incl. fietsen,227639852,Thijs,,Noord-West,52.40893,4.92442,Entire home/apt,2,5,01-01-2019,0.29,1,0
25463991,Karel Appel apartment with canal view + terrace,9282300,Anja,,Centrum-Oost,52.36541,4.8876800000000005,Entire home/apt,7,1,18-03-2019,0.07,9,300
3583322,Luxury  apartment for 4 to 6  close to the  center,16274382,Gina,,Oud-Oost,52.3574,4.90868,Entire home/apt,2,47,03-02-2020,0.66,4,78
18246923,Cozy apartment near Westerpark,43400672,Alvina,,Westerpark,52.38899,4.88324,Entire home/apt,5,0,,,1,0
41781913,Stunning A2 residence Amsterdam,120074884,Joram,,Oud-Oost,52.353770000000004,4.91214,Entire home/apt,1,1,11-02-2020,0.25,1,0
19920214,Elegant apartment overlooking the Oosterpark,10365698,Niko,,Oud-Oost,52.35843,4.9205,Entire home/apt,4,36,27-12-2019,1.04,1,0
7895052,Luxury apartment near Vondelpark,41624596,Usha,,Zuid,52.349070000000005,4.86145,Entire home/apt,3,4,02-01-2016,0.07,1,0
23768505,Gorgeous Modern Large Hideout | Close 2 Everything,19842964,Simon,,Centrum-Oost,52.36269,4.88201,Private room,1,196,19-04-2020,7.26,2,354
4496730,City centre apartment at Vondelpark,3253643,Shaheen,,De Baarsjes - Oud-West,52.35935,4.85955,Entire home/apt,2,3,01-07-2018,0.05,1,0
14669536,Artist retreat near Centre,2686549,Rogier,,Bos en Lommer,52.37549,4.85876,Entire home/apt,2,21,16-03-2020,0.46,1,39
34169891,A spacious room in a centrally located home,257981144,Veerle,,Slotervaart,52.3551,4.82546,Private room,2,0,,,1,71
24602294,Glamping on the water  with windmill view,18787526,Bop & Eve,,Centrum-Oost,52.36698,4.924180000000001,Private room,3,28,07-10-2019,1.13,2,76
26329643,"Bright, spacious apartment in the east of the city",82469779,Mels,,Oostelijk Havengebied - Indische Buurt,52.359629999999996,4.93611,Entire home/apt,2,11,10-02-2020,0.47,1,0
17457335,Modern appt. in trendy neighborhood of Amsterdam,556129,Sabine,,De Baarsjes - Oud-West,52.3687,4.86718,Entire home/apt,4,27,02-07-2019,0.69,1,220
14439650,LONG TERM sunny room with private balcony,2309801,Emmelie,,Bos en Lommer,52.37939,4.85159,Private room,5,46,15-02-2020,1.05,2,259
9921907,Bright & Modern Place @ Great Spot!,9426534,Wilfred,,Westerpark,52.38933,4.879919999999999,Entire home/apt,4,26,15-09-2019,0.49,1,14
19051526,The H.U.B. (Homy Urban Base),110854326,Anzelm,,Slotervaart,52.35841,4.83932,Private room,2,12,17-09-2017,0.33,2,0
34596405,Parkside family house on the ground floor,1156383,Axel,,De Pijp - Rivierenbuurt,52.35629,4.89898,Entire home/apt,60,0,,,1,33
6294513,"Houseboat, very comfortable, fantastic view",32522134,Stefan,,De Baarsjes - Oud-West,52.363009999999996,4.8589199999999995,Entire home/apt,4,9,13-08-2019,0.19,1,0
29127513,Central apartment great location near hotspots,33851409,Maarten,,De Baarsjes - Oud-West,52.36575,4.87122,Entire home/apt,1,4,06-05-2019,0.2,1,0
13470717,"Spacious loft, directly at Westerpark",3309322,Martijn,,Westerpark,52.38395,4.86798,Entire home/apt,2,30,05-07-2019,0.62,1,235
37318497,Romantic apartment in city centre,3681145,Nick,,Centrum-Oost,52.370090000000005,4.92796,Entire home/apt,2,8,08-02-2020,0.89,1,15
37491567,"Bright, cosy and quiet apartment - city centre",9102010,Julia,,Westerpark,52.388740000000006,4.88099,Entire home/apt,3,2,29-09-2019,0.21,1,38
14053457,Bright apt. near vibrant Jordaan area.,20619209,Luc,,De Baarsjes - Oud-West,52.37195,4.8660000000000005,Entire home/apt,2,7,29-05-2018,0.15,1,0
1925716,Amazing apartment in Amsterdam West for rent!,3039658,Mascha,,De Baarsjes - Oud-West,52.36772,4.87449,Entire home/apt,3,1,02-01-2020,0.19,1,0
27087826,"2 Clean rooms, 20min to Center 15min to Airport",79646801,Anil,,De Aker - Nieuw Sloten,52.34877,4.806030000000001,Private room,2,110,01-01-2020,4.81,2,0
11269761,Lovely apartment near Jordan area,3347613,Sylvia,,Westerpark,52.3755,4.87138,Entire home/apt,3,14,15-06-2019,0.28,1,177
22383706,Cozy 43m3 apartment #cozy#free bikes#free parking,6255302,Marta,,Bijlmer-Centrum,52.3238,4.95105,Entire home/apt,2,4,07-03-2018,0.14,1,0
13984892,Cosy & relaxed apartement & 2 beautiful gardens!,83459067,Franck,,Oud-Oost,52.35293,4.91436,Entire home/apt,1,31,21-10-2019,0.68,1,74
30687943,"AMSTERDAM CITY CENTRUM ,LOCAL, CLEAN APPARTMENT !",229704038,Henn,,Bos en Lommer,52.37611,4.86104,Private room,2,1,31-12-2018,0.06,1,0
9924474,Cozy room in comfortable apartment,51015890,Boris,,Slotervaart,52.35357,4.8253900000000005,Private room,3,6,23-01-2017,0.13,1,0
1878513,Licht ruim comfortabel appartement,9782380,Rene,,Westerpark,52.37915,4.87467,Entire home/apt,3,91,10-03-2020,1.14,1,342
19649056,Large spacious apartment in BOLO,10312667,Joris,,Bos en Lommer,52.38289,4.8566400000000005,Entire home/apt,3,0,,,1,0
22396851,Knus huisje met tuin en woonkeuken/ cosy house,105894286,Marinus,,Bos en Lommer,52.380590000000005,4.85726,Entire home/apt,2,5,25-06-2018,0.18,1,0
12770153,Cosy apartment in 'de Pijp',30398313,Nadine,,De Pijp - Rivierenbuurt,52.35217,4.88909,Entire home/apt,1,18,24-11-2019,0.37,1,0
32624425,1 Bed in 8 Bedded Mixed Dorm En-suite,245267147,ClinkNOORD,,Oud-Noord,52.384640000000005,4.90335,Hotel room,1,9,10-03-2020,0.67,12,362
19184032,Delightful stay in museum district,2986709,Dina-Perla,,Zuid,52.35503,4.88099,Private room,1,176,06-03-2020,5.12,3,341
37327469,Light apartment with balcony near city centre,10048959,Stephanie,,De Pijp - Rivierenbuurt,52.35604,4.90404,Entire home/apt,25,0,,,2,0
11294209,Stylish Apartment Near Vondelpark & Centre | 3P,26145849,Jasper,,De Baarsjes - Oud-West,52.35868,4.85423,Entire home/apt,2,10,21-07-2019,0.2,1,0
42502109,Splendid appartement Central city,287187648,Jeanne,,Centrum-West,52.37985,4.8932400000000005,Shared room,3,0,,,1,173
17903961,Cosy romantic apartment,2951155,Marieke,,De Baarsjes - Oud-West,52.372859999999996,4.86625,Entire home/apt,2,39,18-11-2019,1.01,1,4
6280469,Light apartment in Amsterdam,32648447,Serah,,De Baarsjes - Oud-West,52.37258,4.87237,Entire home/apt,2,1,19-05-2015,0.02,1,0
24686536,Amsterdam bedroom with Ikea bunkbed,186582154,Dirk,,Noord-Oost,52.39416,4.946000000000001,Private room,2,42,14-03-2020,1.66,1,21
12600294,Spacious and beautiful 2-level appartment,68373428,Camiel,,De Pijp - Rivierenbuurt,52.342729999999996,4.90918,Entire home/apt,3,14,05-05-2019,0.31,1,0
